"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2010-11-28","417.18","417.18","417.18","417.18","0.00","0"
"NEPSE","2010-11-25","418.15","418.15","418.15","418.15","0.00","0"
"NEPSE","2010-11-24","419.07","419.07","419.07","419.07","0.00","0"
"NEPSE","2010-11-23","419.63","419.63","419.63","419.63","0.00","0"
"NEPSE","2010-11-22","419.81","419.81","419.81","419.81","0.00","0"
"NEPSE","2010-11-21","423.35","423.35","423.35","423.35","0.00","0"
"NEPSE","2010-11-18","425.42","425.42","425.42","425.42","0.00","0"
"NEPSE","2010-11-16","424.93","424.93","424.93","424.93","0.00","0"
"NEPSE","2010-11-15","423.64","423.64","423.64","423.64","0.00","0"
"NEPSE","2010-11-14","423.44","423.44","423.44","423.44","0.00","0"
"NEPSE","2010-11-11","424.79","424.79","424.79","424.79","0.00","0"
"NEPSE","2010-11-10","423.69","423.69","423.69","423.69","0.00","0"
"NEPSE","2010-11-09","423.85","423.85","423.85","423.85","0.00","0"
"NEPSE","2010-11-04","424.96","424.96","424.96","424.96","0.00","0"
"NEPSE","2010-11-03","423.21","423.21","423.21","423.21","0.00","0"
"NEPSE","2010-11-02","423.27","423.27","423.27","423.27","0.00","0"
"NEPSE","2010-11-01","424.9","424.9","424.9","424.9","0.00","0"
"NEPSE","2010-10-31","423.87","423.87","423.87","423.87","0.00","0"
"NEPSE","2010-10-28","424.9","424.9","424.9","424.9","0.00","0"
"NEPSE","2010-10-27","422.47","422.47","422.47","422.47","0.00","0"
"NEPSE","2010-10-26","425.04","425.04","425.04","425.04","0.00","0"
"NEPSE","2010-10-25","426.21","426.21","426.21","426.21","0.00","0"
"NEPSE","2010-10-24","426.33","426.33","426.33","426.33","0.00","0"
"NEPSE","2010-10-21","420.54","420.54","420.54","420.54","0.00","0"
"NEPSE","2010-10-20","421.49","421.49","421.49","421.49","0.00","0"
"NEPSE","2010-10-13","420.3","420.3","420.3","420.3","0.00","0"
"NEPSE","2010-10-12","419.65","419.65","419.65","419.65","0.00","0"
"NEPSE","2010-10-11","419.03","419.03","419.03","419.03","0.00","0"
"NEPSE","2010-10-10","416.86","416.86","416.86","416.86","0.00","0"
"NEPSE","2010-10-07","411.82","411.82","411.82","411.82","0.00","0"
"NEPSE","2010-10-06","406.49","406.49","406.49","406.49","0.00","0"
"NEPSE","2010-10-05","404.47","404.47","404.47","404.47","0.00","0"
"NEPSE","2010-10-04","403.7","403.7","403.7","403.7","0.00","0"
"NEPSE","2010-10-03","402.59","402.59","402.59","402.59","0.00","0"
"NEPSE","2010-09-30","403.15","403.15","403.15","403.15","0.00","0"
"NEPSE","2010-09-29","403.47","403.47","403.47","403.47","0.00","0"
"NEPSE","2010-09-28","403.54","403.54","403.54","403.54","0.00","0"
"NEPSE","2010-09-27","406.92","406.92","406.92","406.92","0.00","0"
"NEPSE","2010-09-26","406.41","406.41","406.41","406.41","0.00","0"
"NEPSE","2010-09-23","404.41","404.41","404.41","404.41","0.00","0"
"NEPSE","2010-09-21","403.94","403.94","403.94","403.94","0.00","0"
"NEPSE","2010-09-20","401.74","401.74","401.74","401.74","0.00","0"
"NEPSE","2010-09-19","402.44","402.44","402.44","402.44","0.00","0"
"NEPSE","2010-09-16","404.43","404.43","404.43","404.43","0.00","0"
"NEPSE","2010-09-15","407.26","407.26","407.26","407.26","0.00","0"
"NEPSE","2010-09-14","410.29","410.29","410.29","410.29","0.00","0"
"NEPSE","2010-09-13","410.65","410.65","410.65","410.65","0.00","0"
"NEPSE","2010-09-12","413.41","413.41","413.41","413.41","0.00","0"
"NEPSE","2010-09-09","414.43","414.43","414.43","414.43","0.00","0"
"NEPSE","2010-09-08","420.25","420.25","420.25","420.25","0.00","0"
"NEPSE","2010-09-07","416.01","416.01","416.01","416.01","0.00","0"
"NEPSE","2010-09-06","412.32","412.32","412.32","412.32","0.00","0"
"NEPSE","2010-09-05","408.64","408.64","408.64","408.64","0.00","0"
"NEPSE","2010-09-02","420.46","420.46","420.46","420.46","0.00","0"
"NEPSE","2010-08-31","421.16","421.16","421.16","421.16","0.00","0"
"NEPSE","2010-08-30","426.74","426.74","426.74","426.74","0.00","0"
"NEPSE","2010-08-29","428.93","428.93","428.93","428.93","0.00","0"
"NEPSE","2010-08-26","432.74","432.74","432.74","432.74","0.00","0"
"NEPSE","2010-08-23","432.5","432.5","432.5","432.5","0.00","0"
"NEPSE","2010-08-22","431.15","431.15","431.15","431.15","0.00","0"
"NEPSE","2010-08-19","442.05","442.05","442.05","442.05","0.00","0"
"NEPSE","2010-08-18","442.74","442.74","442.74","442.74","0.00","0"
"NEPSE","2010-08-17","447.17","447.17","447.17","447.17","0.00","0"
"NEPSE","2010-08-16","453.7","453.7","453.7","453.7","0.00","0"
"NEPSE","2010-08-15","454.24","454.24","454.24","454.24","0.00","0"
"NEPSE","2010-08-12","454.68","454.68","454.68","454.68","0.00","0"
"NEPSE","2010-08-11","456.17","456.17","456.17","456.17","0.00","0"
"NEPSE","2010-08-10","455.71","455.71","455.71","455.71","0.00","0"
"NEPSE","2010-08-09","457.36","457.36","457.36","457.36","0.00","0"
"NEPSE","2010-08-08","459.83","459.83","459.83","459.83","0.00","0"
"NEPSE","2010-08-05","458.41","458.41","458.41","458.41","0.00","0"
"NEPSE","2010-08-04","460.89","460.89","460.89","460.89","0.00","0"
"NEPSE","2010-08-03","460","460","460","460","0.00","0"
"NEPSE","2010-08-02","460.77","460.77","460.77","460.77","0.00","0"
"NEPSE","2010-08-01","462.48","462.48","462.48","462.48","0.00","0"
"NEPSE","2010-07-29","461.63","461.63","461.63","461.63","0.00","0"
"NEPSE","2010-07-28","459.79","459.79","459.79","459.79","0.00","0"
"NEPSE","2010-07-27","462","462","462","462","0.00","0"
"NEPSE","2010-07-26","461.65","461.65","461.65","461.65","0.00","0"
"NEPSE","2010-07-25","463.94","463.94","463.94","463.94","0.00","0"
"NEPSE","2010-07-22","469.34","469.34","469.34","469.34","0.00","0"
"NEPSE","2010-07-21","472.29","472.29","472.29","472.29","0.00","0"
"NEPSE","2010-07-20","468.78","468.78","468.78","468.78","0.00","0"
"NEPSE","2010-07-19","466.3","466.3","466.3","466.3","0.00","0"
"NEPSE","2010-07-18","468.53","468.53","468.53","468.53","0.00","0"
"NEPSE","2010-07-15","477.73","477.73","477.73","477.73","0.00","0"
"NEPSE","2010-07-14","467.33","467.33","467.33","467.33","0.00","0"
"NEPSE","2010-07-13","464.65","464.65","464.65","464.65","0.00","0"
"NEPSE","2010-07-12","461.62","461.62","461.62","461.62","0.00","0"
"NEPSE","2010-07-11","460.02","460.02","460.02","460.02","0.00","0"
"NEPSE","2010-07-08","460.07","460.07","460.07","460.07","0.00","0"
"NEPSE","2010-07-07","461.87","461.87","461.87","461.87","0.00","0"
"NEPSE","2010-07-06","463.24","463.24","463.24","463.24","0.00","0"
"NEPSE","2010-07-05","460.7","460.7","460.7","460.7","0.00","0"
"NEPSE","2010-07-04","464.69","464.69","464.69","464.69","0.00","0"
"NEPSE","2010-07-01","470.91","470.91","470.91","470.91","0.00","0"
"NEPSE","2010-06-30","455.75","455.75","455.75","455.75","0.00","0"
"NEPSE","2010-06-29","455.48","455.48","455.48","455.48","0.00","0"
"NEPSE","2010-06-28","459.52","459.52","459.52","459.52","0.00","0"
"NEPSE","2010-06-24","463.45","463.45","463.45","463.45","0.00","0"
"NEPSE","2010-06-23","467.6","467.6","467.6","467.6","0.00","0"
"NEPSE","2010-06-22","470.4","470.4","470.4","470.4","0.00","0"
"NEPSE","2010-06-21","468.61","468.61","468.61","468.61","0.00","0"
"NEPSE","2010-06-20","474.99","474.99","474.99","474.99","0.00","0"
"NEPSE","2010-06-17","474.63","474.63","474.63","474.63","0.00","0"
"NEPSE","2010-06-16","475.17","475.17","475.17","475.17","0.00","0"
"NEPSE","2010-06-15","475.65","475.65","475.65","475.65","0.00","0"
"NEPSE","2010-06-14","476.69","476.69","476.69","476.69","0.00","0"
"NEPSE","2010-06-13","480.62","480.62","480.62","480.62","0.00","0"
"NEPSE","2010-06-10","484.82","484.82","484.82","484.82","0.00","0"
"NEPSE","2010-06-09","486.6","486.6","486.6","486.6","0.00","0"
"NEPSE","2010-06-08","482.76","482.76","482.76","482.76","0.00","0"
"NEPSE","2010-06-07","478.61","478.61","478.61","478.61","0.00","0"
"NEPSE","2010-06-06","478.64","478.64","478.64","478.64","0.00","0"
"NEPSE","2010-06-03","482.34","482.34","482.34","482.34","0.00","0"
"NEPSE","2010-06-02","480.48","480.48","480.48","480.48","0.00","0"
"NEPSE","2010-06-01","479.98","479.98","479.98","479.98","0.00","0"
"NEPSE","2010-05-31","490.08","490.08","490.08","490.08","0.00","0"
"NEPSE","2010-05-30","506.35","506.35","506.35","506.35","0.00","0"
"NEPSE","2010-05-26","479.4","479.4","479.4","479.4","0.00","0"
"NEPSE","2010-05-25","482.44","482.44","482.44","482.44","0.00","0"
"NEPSE","2010-05-24","462.63","462.63","462.63","462.63","0.00","0"
"NEPSE","2010-05-23","462.57","462.57","462.57","462.57","0.00","0"
"NEPSE","2010-05-20","461.99","461.99","461.99","461.99","0.00","0"
"NEPSE","2010-05-19","454.12","454.12","454.12","454.12","0.00","0"
"NEPSE","2010-05-18","448.6","448.6","448.6","448.6","0.00","0"
"NEPSE","2010-05-17","440.34","440.34","440.34","440.34","0.00","0"
"NEPSE","2010-05-16","440.54","440.54","440.54","440.54","0.00","0"
"NEPSE","2010-05-13","457.81","457.81","457.81","457.81","0.00","0"
"NEPSE","2010-05-12","449.08","449.08","449.08","449.08","0.00","0"
"NEPSE","2010-05-11","431.56","431.56","431.56","431.56","0.00","0"
"NEPSE","2010-05-10","418.77","418.77","418.77","418.77","0.00","0"
"NEPSE","2010-05-09","413.02","413.02","413.02","413.02","0.00","0"
"NEPSE","2010-04-29","419.28","419.28","419.28","419.28","0.00","0"
"NEPSE","2010-04-28","405.45","405.45","405.45","405.45","0.00","0"
"NEPSE","2010-04-27","407.6","407.6","407.6","407.6","0.00","0"
"NEPSE","2010-04-26","415.47","415.47","415.47","415.47","0.00","0"
"NEPSE","2010-04-25","423.41","423.41","423.41","423.41","0.00","0"
"NEPSE","2010-04-22","426.57","426.57","426.57","426.57","0.00","0"
"NEPSE","2010-04-21","426.54","426.54","426.54","426.54","0.00","0"
"NEPSE","2010-04-20","438.64","438.64","438.64","438.64","0.00","0"
"NEPSE","2010-04-19","441.73","441.73","441.73","441.73","0.00","0"
"NEPSE","2010-04-18","446.05","446.05","446.05","446.05","0.00","0"
"NEPSE","2010-04-15","449.04","449.04","449.04","449.04","0.00","0"
"NEPSE","2010-04-13","444.76","444.76","444.76","444.76","0.00","0"
"NEPSE","2010-04-12","443.66","443.66","443.66","443.66","0.00","0"
"NEPSE","2010-04-11","443.54","443.54","443.54","443.54","0.00","0"
"NEPSE","2010-04-08","446.03","446.03","446.03","446.03","0.00","0"
"NEPSE","2010-04-07","443.89","443.89","443.89","443.89","0.00","0"
"NEPSE","2010-04-06","449.49","449.49","449.49","449.49","0.00","0"
"NEPSE","2010-04-05","455.26","455.26","455.26","455.26","0.00","0"
"NEPSE","2010-04-04","458.13","458.13","458.13","458.13","0.00","0"
"NEPSE","2010-04-01","452.46","452.46","452.46","452.46","0.00","0"
"NEPSE","2010-03-31","443.17","443.17","443.17","443.17","0.00","0"
"NEPSE","2010-03-30","443.73","443.73","443.73","443.73","0.00","0"
"NEPSE","2010-03-29","454.43","454.43","454.43","454.43","0.00","0"
"NEPSE","2010-03-28","459.87","459.87","459.87","459.87","0.00","0"
"NEPSE","2010-03-25","466.09","466.09","466.09","466.09","0.00","0"
"NEPSE","2010-03-23","469.17","469.17","469.17","469.17","0.00","0"
"NEPSE","2010-03-22","472.82","472.82","472.82","472.82","0.00","0"
"NEPSE","2010-03-18","475.8","475.8","475.8","475.8","0.00","0"
"NEPSE","2010-03-17","477.62","477.62","477.62","477.62","0.00","0"
"NEPSE","2010-03-16","480.49","480.49","480.49","480.49","0.00","0"
"NEPSE","2010-03-14","481.19","481.19","481.19","481.19","0.00","0"
"NEPSE","2010-03-11","486.25","486.25","486.25","486.25","0.00","0"
"NEPSE","2010-03-10","489.61","489.61","489.61","489.61","0.00","0"
"NEPSE","2010-03-09","500.71","500.71","500.71","500.71","0.00","0"
"NEPSE","2010-03-07","504.52","504.52","504.52","504.52","0.00","0"
"NEPSE","2010-03-04","514.04","514.04","514.04","514.04","0.00","0"
"NEPSE","2010-03-03","517","517","517","517","0.00","0"
"NEPSE","2010-03-02","503.12","503.12","503.12","503.12","0.00","0"
"NEPSE","2010-03-01","497.86","497.86","497.86","497.86","0.00","0"
"NEPSE","2010-02-18","485.14","485.14","485.14","485.14","0.00","0"
"NEPSE","2010-02-17","485.82","485.82","485.82","485.82","0.00","0"
"NEPSE","2010-02-16","486.82","486.82","486.82","486.82","0.00","0"
"NEPSE","2010-02-15","493.02","493.02","493.02","493.02","0.00","0"
"NEPSE","2010-02-11","497.24","497.24","497.24","497.24","0.00","0"
"NEPSE","2010-02-10","492.88","492.88","492.88","492.88","0.00","0"
"NEPSE","2010-02-09","479.73","479.73","479.73","479.73","0.00","0"
"NEPSE","2010-02-08","489.4","489.4","489.4","489.4","0.00","0"
"NEPSE","2010-02-07","497.34","497.34","497.34","497.34","0.00","0"
"NEPSE","2010-02-04","501.4","501.4","501.4","501.4","0.00","0"
"NEPSE","2010-02-03","502.79","502.79","502.79","502.79","0.00","0"
"NEPSE","2010-02-02","507.02","507.02","507.02","507.02","0.00","0"
"NEPSE","2010-02-01","510.1","510.1","510.1","510.1","0.00","0"
"NEPSE","2010-01-31","512.34","512.34","512.34","512.34","0.00","0"
"NEPSE","2010-01-28","515.24","515.24","515.24","515.24","0.00","0"
"NEPSE","2010-01-27","511.7","511.7","511.7","511.7","0.00","0"
"NEPSE","2010-01-26","513.71","513.71","513.71","513.71","0.00","0"
"NEPSE","2010-01-25","516.82","516.82","516.82","516.82","0.00","0"
"NEPSE","2010-01-24","516.77","516.77","516.77","516.77","0.00","0"
"NEPSE","2010-01-20","520.42","520.42","520.42","520.42","0.00","0"
"NEPSE","2010-01-19","522.05","522.05","522.05","522.05","0.00","0"
"NEPSE","2010-01-18","524.19","524.19","524.19","524.19","0.00","0"
"NEPSE","2010-01-17","528.9","528.9","528.9","528.9","0.00","0"
"NEPSE","2010-01-14","530.96","530.96","530.96","530.96","0.00","0"
"NEPSE","2010-01-13","530.81","530.81","530.81","530.81","0.00","0"
"NEPSE","2010-01-12","532.26","532.26","532.26","532.26","0.00","0"
"NEPSE","2010-01-11","534.34","534.34","534.34","534.34","0.00","0"
"NEPSE","2010-01-10","535.41","535.41","535.41","535.41","0.00","0"
"NEPSE","2010-01-07","535.81","535.81","535.81","535.81","0.00","0"
"NEPSE","2010-01-06","536.63","536.63","536.63","536.63","0.00","0"
"NEPSE","2010-01-05","536.18","536.18","536.18","536.18","0.00","0"
"NEPSE","2010-01-04","540.12","540.12","540.12","540.12","0.00","0"
"NEPSE","2010-01-03","546.96","546.96","546.96","546.96","0.00","0"
"NEPSE","2009-12-31","548.11","548.11","548.11","548.11","0.00","0"
"NEPSE","2009-12-29","547.41","547.41","547.41","547.41","0.00","0"
"NEPSE","2009-12-28","545.73","545.73","545.73","545.73","0.00","0"
"NEPSE","2009-12-27","545.27","545.27","545.27","545.27","0.00","0"
"NEPSE","2009-12-24","545.66","545.66","545.66","545.66","0.00","0"
"NEPSE","2009-12-23","543.57","543.57","543.57","543.57","0.00","0"
"NEPSE","2009-12-21","536.93","536.93","536.93","536.93","0.00","0"
"NEPSE","2009-12-20","538.68","538.68","538.68","538.68","0.00","0"
"NEPSE","2009-12-17","539.21","539.21","539.21","539.21","0.00","0"
"NEPSE","2009-12-16","542.1","542.1","542.1","542.1","0.00","0"
"NEPSE","2009-12-15","548.61","548.61","548.61","548.61","0.00","0"
"NEPSE","2009-12-14","554.54","554.54","554.54","554.54","0.00","0"
"NEPSE","2009-12-13","553.4","553.4","553.4","553.4","0.00","0"
"NEPSE","2009-12-10","545.66","545.66","545.66","545.66","0.00","0"
"NEPSE","2009-12-09","537.57","537.57","537.57","537.57","0.00","0"
"NEPSE","2009-12-08","530.35","530.35","530.35","530.35","0.00","0"
"NEPSE","2009-12-07","524.18","524.18","524.18","524.18","0.00","0"
"NEPSE","2009-12-06","519.16","519.16","519.16","519.16","0.00","0"
"NEPSE","2009-12-03","517.45","517.45","517.45","517.45","0.00","0"
"NEPSE","2009-12-01","521.77","521.77","521.77","521.77","0.00","0"
"NEPSE","2009-11-30","528.89","528.89","528.89","528.89","0.00","0"
"NEPSE","2009-11-26","534.32","534.32","534.32","534.32","0.00","0"
"NEPSE","2009-11-25","541.55","541.55","541.55","541.55","0.00","0"
"NEPSE","2009-11-24","543.41","543.41","543.41","543.41","0.00","0"
"NEPSE","2009-11-23","549.03","549.03","549.03","549.03","0.00","0"
"NEPSE","2009-11-22","562.11","562.11","562.11","562.11","0.00","0"
"NEPSE","2009-11-19","563.01","563.01","563.01","563.01","0.00","0"
"NEPSE","2009-11-18","562.22","562.22","562.22","562.22","0.00","0"
"NEPSE","2009-11-17","564.98","564.98","564.98","564.98","0.00","0"
"NEPSE","2009-11-16","561.82","561.82","561.82","561.82","0.00","0"
"NEPSE","2009-11-15","566.94","566.94","566.94","566.94","0.00","0"
"NEPSE","2009-11-12","565.86","565.86","565.86","565.86","0.00","0"
"NEPSE","2009-11-11","576.8","576.8","576.8","576.8","0.00","0"
"NEPSE","2009-11-10","580.23","580.23","580.23","580.23","0.00","0"
"NEPSE","2009-11-09","583.1","583.1","583.1","583.1","0.00","0"
"NEPSE","2009-11-08","587.21","587.21","587.21","587.21","0.00","0"
"NEPSE","2009-11-05","584.64","584.64","584.64","584.64","0.00","0"
"NEPSE","2009-11-04","581.55","581.55","581.55","581.55","0.00","0"
"NEPSE","2009-11-03","571.58","571.58","571.58","571.58","0.00","0"
"NEPSE","2009-11-02","567.27","567.27","567.27","567.27","0.00","0"
"NEPSE","2009-11-01","567.06","567.06","567.06","567.06","0.00","0"
"NEPSE","2009-10-29","578.19","578.19","578.19","578.19","0.00","0"
"NEPSE","2009-10-28","585.04","585.04","585.04","585.04","0.00","0"
"NEPSE","2009-10-27","590.44","590.44","590.44","590.44","0.00","0"
"NEPSE","2009-10-26","595.33","595.33","595.33","595.33","0.00","0"
"NEPSE","2009-10-25","599.22","599.22","599.22","599.22","0.00","0"
"NEPSE","2009-10-22","601.16","601.16","601.16","601.16","0.00","0"
"NEPSE","2009-10-21","601.21","601.21","601.21","601.21","0.00","0"
"NEPSE","2009-10-15","609.55","609.55","609.55","609.55","0.00","0"
"NEPSE","2009-10-14","599.5","599.5","599.5","599.5","0.00","0"
"NEPSE","2009-10-13","598.8","598.8","598.8","598.8","0.00","0"
"NEPSE","2009-10-12","598.37","598.37","598.37","598.37","0.00","0"
"NEPSE","2009-10-11","599.33","599.33","599.33","599.33","0.00","0"
"NEPSE","2009-10-08","604.37","604.37","604.37","604.37","0.00","0"
"NEPSE","2009-10-07","607.86","607.86","607.86","607.86","0.00","0"
"NEPSE","2009-10-06","613.18","613.18","613.18","613.18","0.00","0"
"NEPSE","2009-10-05","636.87","636.87","636.87","636.87","0.00","0"
"NEPSE","2009-10-04","634.44","634.44","634.44","634.44","0.00","0"
"NEPSE","2009-09-24","630.55","630.55","630.55","630.55","0.00","0"
"NEPSE","2009-09-23","630.45","630.45","630.45","630.45","0.00","0"
"NEPSE","2009-09-22","632.7","632.7","632.7","632.7","0.00","0"
"NEPSE","2009-09-20","628.9","628.9","628.9","628.9","0.00","0"
"NEPSE","2009-09-17","627.97","627.97","627.97","627.97","0.00","0"
"NEPSE","2009-09-16","628.34","628.34","628.34","628.34","0.00","0"
"NEPSE","2009-09-15","629.88","629.88","629.88","629.88","0.00","0"
"NEPSE","2009-09-14","628.44","628.44","628.44","628.44","0.00","0"
"NEPSE","2009-09-13","617.34","617.34","617.34","617.34","0.00","0"
"NEPSE","2009-09-10","614.79","614.79","614.79","614.79","0.00","0"
"NEPSE","2009-09-09","620.39","620.39","620.39","620.39","0.00","0"
"NEPSE","2009-09-08","630.11","630.11","630.11","630.11","0.00","0"
"NEPSE","2009-09-07","657.53","657.53","657.53","657.53","0.00","0"
"NEPSE","2009-09-06","662.57","662.57","662.57","662.57","0.00","0"
"NEPSE","2009-09-02","660.4","660.4","660.4","660.4","0.00","0"
"NEPSE","2009-09-01","654.63","654.63","654.63","654.63","0.00","0"
"NEPSE","2009-08-31","661.03","661.03","661.03","661.03","0.00","0"
"NEPSE","2009-08-30","671.15","671.15","671.15","671.15","0.00","0"
"NEPSE","2009-08-27","681.54","681.54","681.54","681.54","0.00","0"
"NEPSE","2009-08-26","682.31","682.31","682.31","682.31","0.00","0"
"NEPSE","2009-08-25","678.87","678.87","678.87","678.87","0.00","0"
"NEPSE","2009-08-24","693.34","693.34","693.34","693.34","0.00","0"
"NEPSE","2009-08-23","702.22","702.22","702.22","702.22","0.00","0"
"NEPSE","2009-08-20","709.82","709.82","709.82","709.82","0.00","0"
"NEPSE","2009-08-19","714.4","714.4","714.4","714.4","0.00","0"
"NEPSE","2009-08-18","715.35","715.35","715.35","715.35","0.00","0"
"NEPSE","2009-08-17","716.01","716.01","716.01","716.01","0.00","0"
"NEPSE","2009-08-16","721.95","721.95","721.95","721.95","0.00","0"
"NEPSE","2009-08-12","717.2","717.2","717.2","717.2","0.00","0"
"NEPSE","2009-08-11","690.22","690.22","690.22","690.22","0.00","0"
"NEPSE","2009-08-10","690.32","690.32","690.32","690.32","0.00","0"
"NEPSE","2009-08-09","693.64","693.64","693.64","693.64","0.00","0"
"NEPSE","2009-08-04","700.01","700.01","700.01","700.01","0.00","0"
"NEPSE","2009-08-03","700.16","700.16","700.16","700.16","0.00","0"
"NEPSE","2009-08-02","704.71","704.71","704.71","704.71","0.00","0"
"NEPSE","2009-07-30","716.01","716.01","716.01","716.01","0.00","0"
"NEPSE","2009-07-29","721.49","721.49","721.49","721.49","0.00","0"
"NEPSE","2009-07-28","729.05","729.05","729.05","729.05","0.00","0"
"NEPSE","2009-07-27","730.64","730.64","730.64","730.64","0.00","0"
"NEPSE","2009-07-26","708.11","708.11","708.11","708.11","0.00","0"
"NEPSE","2009-07-23","737.84","737.84","737.84","737.84","0.00","0"
"NEPSE","2009-07-21","737.97","737.97","737.97","737.97","0.00","0"
"NEPSE","2009-07-20","739.02","739.02","739.02","739.02","0.00","0"
"NEPSE","2009-07-19","734.34","734.34","734.34","734.34","0.00","0"
"NEPSE","2009-07-16","735.87","735.87","735.87","735.87","0.00","0"
"NEPSE","2009-07-15","749.11","749.11","749.11","749.11","0.00","0"
"NEPSE","2009-07-14","743.69","743.69","743.69","743.69","0.00","0"
"NEPSE","2009-07-13","717.46","717.46","717.46","717.46","0.00","0"
"NEPSE","2009-07-12","711.06","711.06","711.06","711.06","0.00","0"
"NEPSE","2009-07-09","702.88","702.88","702.88","702.88","0.00","0"
"NEPSE","2009-07-08","696.16","696.16","696.16","696.16","0.00","0"
"NEPSE","2009-07-07","685.55","685.55","685.55","685.55","0.00","0"
"NEPSE","2009-07-06","676.14","676.14","676.14","676.14","0.00","0"
"NEPSE","2009-07-05","675.16","675.16","675.16","675.16","0.00","0"
"NEPSE","2009-07-02","667.43","667.43","667.43","667.43","0.00","0"
"NEPSE","2009-07-01","661.78","661.78","661.78","661.78","0.00","0"
"NEPSE","2009-06-30","662.63","662.63","662.63","662.63","0.00","0"
"NEPSE","2009-06-29","663.96","663.96","663.96","663.96","0.00","0"
"NEPSE","2009-06-28","666.35","666.35","666.35","666.35","0.00","0"
"NEPSE","2009-06-25","670.61","670.61","670.61","670.61","0.00","0"
"NEPSE","2009-06-24","670.25","670.25","670.25","670.25","0.00","0"
"NEPSE","2009-06-23","671.47","671.47","671.47","671.47","0.00","0"
"NEPSE","2009-06-22","678.52","678.52","678.52","678.52","0.00","0"
"NEPSE","2009-06-21","679.23","679.23","679.23","679.23","0.00","0"
"NEPSE","2009-06-18","683.71","683.71","683.71","683.71","0.00","0"
"NEPSE","2009-06-17","682.8","682.8","682.8","682.8","0.00","0"
"NEPSE","2009-06-16","681.83","681.83","681.83","681.83","0.00","0"
"NEPSE","2009-06-15","676.41","676.41","676.41","676.41","0.00","0"
"NEPSE","2009-06-14","678.74","678.74","678.74","678.74","0.00","0"
"NEPSE","2009-06-11","684.39","684.39","684.39","684.39","0.00","0"
"NEPSE","2009-06-10","686.07","686.07","686.07","686.07","0.00","0"
"NEPSE","2009-06-09","684.88","684.88","684.88","684.88","0.00","0"
"NEPSE","2009-06-08","679.73","679.73","679.73","679.73","0.00","0"
"NEPSE","2009-06-07","685.61","685.61","685.61","685.61","0.00","0"
"NEPSE","2009-06-04","698.88","698.88","698.88","698.88","0.00","0"
"NEPSE","2009-06-03","699.62","699.62","699.62","699.62","0.00","0"
"NEPSE","2009-06-02","703.01","703.01","703.01","703.01","0.00","0"
"NEPSE","2009-06-01","699.95","699.95","699.95","699.95","0.00","0"
"NEPSE","2009-05-31","707.89","707.89","707.89","707.89","0.00","0"
"NEPSE","2009-05-28","718.62","718.62","718.62","718.62","0.00","0"
"NEPSE","2009-05-27","739.89","739.89","739.89","739.89","0.00","0"
"NEPSE","2009-05-26","714.72","714.72","714.72","714.72","0.00","0"
"NEPSE","2009-05-25","701.51","701.51","701.51","701.51","0.00","0"
"NEPSE","2009-05-24","688.07","688.07","688.07","688.07","0.00","0"
"NEPSE","2009-05-21","676.64","676.64","676.64","676.64","0.00","0"
"NEPSE","2009-05-20","677.2","677.2","677.2","677.2","0.00","0"
"NEPSE","2009-05-19","678.61","678.61","678.61","678.61","0.00","0"
"NEPSE","2009-05-18","683.92","683.92","683.92","683.92","0.00","0"
"NEPSE","2009-05-17","665.7","665.7","665.7","665.7","0.00","0"
"NEPSE","2009-05-14","660.95","660.95","660.95","660.95","0.00","0"
"NEPSE","2009-05-13","661.55","661.55","661.55","661.55","0.00","0"
"NEPSE","2009-05-12","660.05","660.05","660.05","660.05","0.00","0"
"NEPSE","2009-05-11","659.17","659.17","659.17","659.17","0.00","0"
"NEPSE","2009-05-10","660.42","660.42","660.42","660.42","0.00","0"
"NEPSE","2009-05-07","654.05","654.05","654.05","654.05","0.00","0"
"NEPSE","2009-05-06","651.16","651.16","651.16","651.16","0.00","0"
"NEPSE","2009-05-05","648.57","648.57","648.57","648.57","0.00","0"
"NEPSE","2009-05-04","640.89","640.89","640.89","640.89","0.00","0"
"NEPSE","2009-05-03","642.04","642.04","642.04","642.04","0.00","0"
"NEPSE","2009-04-30","647.78","647.78","647.78","647.78","0.00","0"
"NEPSE","2009-04-29","643.44","643.44","643.44","643.44","0.00","0"
"NEPSE","2009-04-28","641.64","641.64","641.64","641.64","0.00","0"
"NEPSE","2009-04-27","640.16","640.16","640.16","640.16","0.00","0"
"NEPSE","2009-04-26","649.04","649.04","649.04","649.04","0.00","0"
"NEPSE","2009-04-23","657.02","657.02","657.02","657.02","0.00","0"
"NEPSE","2009-04-22","657.33","657.33","657.33","657.33","0.00","0"
"NEPSE","2009-04-21","659.06","659.06","659.06","659.06","0.00","0"
"NEPSE","2009-04-20","660.01","660.01","660.01","660.01","0.00","0"
"NEPSE","2009-04-19","659.95","659.95","659.95","659.95","0.00","0"
"NEPSE","2009-04-16","662.71","662.71","662.71","662.71","0.00","0"
"NEPSE","2009-04-13","661.27","661.27","661.27","661.27","0.00","0"
"NEPSE","2009-04-12","660.15","660.15","660.15","660.15","0.00","0"
"NEPSE","2009-04-09","660.36","660.36","660.36","660.36","0.00","0"
"NEPSE","2009-04-08","661.28","661.28","661.28","661.28","0.00","0"
"NEPSE","2009-04-07","659.54","659.54","659.54","659.54","0.00","0"
